,artist,artist_name,album_release_year,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name
196,David Hallyday,David Hallyday,2007,0.723,0.541,2,-6.848,1,0.0231,0.847,0,0.174,0.683,96.068,Tu mens
197,David Hallyday,David Hallyday,2007,0.298,0.303,0,-9.633,0,0.0308,0.716,0.00072,0.133,0.0931,138.166,Plus vent de toi
198,David Hallyday,David Hallyday,2007,0.44,0.852,0,-4.496,1,0.033,0.000815,0,0.29,0.361,130.017,Rien à faire
199,David Hallyday,David Hallyday,2004,0.5,0.841,7,-3.484,0,0.0407,0.00435,0.704,0.177,0.304,116.991,Plus me passer de toi
200,David Hallyday,David Hallyday,2004,0.378,0.896,7,-3.061,0,0.0896,0.00031,0,0.158,0.496,121.021,Le défi
201,David Hallyday,David Hallyday,2004,0.552,0.954,0,-2.343,1,0.0681,0.00438,0,0.339,0.573,136.116,Comment faire
202,David Hallyday,David Hallyday,2004,0.547,0.449,7,-7.973,1,0.0275,0.4,0,0.112,0.229,120.047,Fleur cannibale
203,David Hallyday,David Hallyday,2004,0.419,0.721,8,-4.969,0,0.0329,0.00831,0,0.329,0.217,122.112,Satellite
204,David Hallyday,David Hallyday,2004,0.39,0.861,8,-4.194,0,0.0443,0.00318,0,0.331,0.167,124.092,Côté sombre
205,David Hallyday,David Hallyday,2004,0.487,0.746,7,-6.099,0,0.0354,0.0988,2.15E-06,0.212,0.137,126.028,J'aime en toi
206,David Hallyday,David Hallyday,2004,0.53,0.931,5,-5.096,0,0.0635,0.000829,4.96E-06,0.509,0.425,132.085,On ne récolte que ce qu'on sème
207,David Hallyday,David Hallyday,2004,0.481,0.922,10,-6.454,1,0.0489,0.000113,0.123,0.377,0.714,142.96,Toi
208,David Hallyday,David Hallyday,2004,0.521,0.452,2,-9.691,0,0.0284,0.712,2.77E-05,0.295,0.295,144.992,Nous
209,David Hallyday,David Hallyday,2004,0.482,0.937,0,-5.184,1,0.0506,0.000111,5.9E-06,0.307,0.635,156.122,D'un peu plus près
210,David Hallyday,David Hallyday,2004,0.339,0.793,2,-5.78,0,0.0348,0.00132,0.000622,0.423,0.154,155.197,Pardonnez-moi
211,David Hallyday,David Hallyday,2004,0.497,0.971,7,-3.047,1,0.0726,0.00833,0.000212,0.295,0.563,140.02,My Sharona
212,David Hallyday,David Hallyday,2004,0.487,0.828,4,-5.67,0,0.0369,0.0062,0.000482,0.185,0.0597,107.5,J'ai déserté pour un ange
213,David Hallyday,David Hallyday,1999,0.395,0.524,7,-6.526,1,0.029,0.0117,0,0.105,0.283,137.622,Ange étrange
214,David Hallyday,David Hallyday,1999,0.498,0.503,11,-6.85,1,0.0261,0.0817,1.95E-06,0.245,0.278,141.782,Pour Toi
215,David Hallyday,David Hallyday,1999,0.525,0.344,7,-11.104,1,0.0269,0.493,9.03E-06,0.13,0.215,98.983,On S'En Va
216,David Hallyday,David Hallyday,1999,0.376,0.543,5,-9.927,1,0.0276,0.162,0.0024,0.154,0.202,151.684,J'Attends Que Ca Morde
217,David Hallyday,David Hallyday,1999,0.454,0.743,4,-7.605,0,0.0327,0.00182,4.34E-05,0.106,0.143,89.978,Un Paradis Un Enfer
218,David Hallyday,David Hallyday,1999,0.333,0.487,9,-8.449,0,0.0282,0.144,0,0.0905,0.338,73.83,Tu ne m'as pas laissé le temps
219,David Hallyday,David Hallyday,1999,0.442,0.647,9,-6.264,1,0.0278,0.0141,0,0.291,0.254,136.121,Rêver De Toi
220,David Hallyday,David Hallyday,1999,0.326,0.816,11,-7.253,1,0.0343,0.0217,0,0.346,0.356,165.415,Ca N'Est Pas Tout
221,David Hallyday,David Hallyday,1999,0.445,0.779,2,-6.363,1,0.0333,0.0135,0,0.274,0.589,141.721,Virtuel
222,David Hallyday,David Hallyday,1999,0.446,0.79,0,-7.135,1,0.0416,0.0133,0,0.0565,0.495,173.932,Un Petit Peu De Toi
223,David Hallyday,David Hallyday,1999,0.436,0.605,4,-6.886,0,0.035,0.047,5.16E-06,0.136,0.1,129.878,Des Mots
224,David Hallyday,David Hallyday,1999,0.424,0.505,4,-6.011,0,0.0313,0.783,0,0.101,0.0709,138.963,Le Manque A Donner - Version 2000
225,David Hallyday,David Hallyday,1990,0.598,0.964,3,-6.654,0,0.0381,0.103,1.19E-05,0.0818,0.728,143.761,Ooh La La
226,David Hallyday,David Hallyday,1990,0.572,0.453,0,-10.494,1,0.0349,0.454,0,0.14,0.345,120.073,Change Of Heart
227,David Hallyday,David Hallyday,1990,0.487,0.644,4,-7.866,1,0.0281,0.069,0,0.0835,0.484,89.835,Tears Of The Earth
228,David Hallyday,David Hallyday,1990,0.561,0.92,1,-6.627,1,0.0355,0.245,1.85E-06,0.109,0.435,101.082,Different Destinations
229,David Hallyday,David Hallyday,1990,0.586,0.484,0,-8.321,1,0.0239,0.491,0.000263,0.107,0.238,141.894,About You
230,David Hallyday,David Hallyday,1990,0.63,0.919,10,-6.194,0,0.0515,0.0366,0.000906,0.0505,0.972,106.483,Night After Night
231,David Hallyday,David Hallyday,1990,0.565,0.607,11,-7.719,1,0.0306,0.307,2.52E-05,0.0971,0.31,74.799,To Have And To Hold
232,David Hallyday,David Hallyday,1990,0.471,0.984,8,-6.04,1,0.0614,0.072,7.43E-06,0.509,0.873,179.776,Hey Louise
233,David Hallyday,David Hallyday,1990,0.703,0.929,0,-7.283,1,0.0365,0.0123,2.72E-05,0.0595,0.915,119.648,Yes Or No
234,David Hallyday,David Hallyday,1990,0.636,0.918,4,-6.699,1,0.0283,0.0598,2.57E-06,0.22,0.876,129.118,Can't Deny
235,David Hallyday,David Hallyday,1988,0.802,0.931,2,-8.324,1,0.0676,0.223,3.05E-06,0.232,0.492,108.362,Move
236,David Hallyday,David Hallyday,1988,0.797,0.858,1,-7.867,1,0.0575,0.103,6.76E-06,0.375,0.546,118.51,Vertigo
237,David Hallyday,David Hallyday,1988,0.547,0.741,10,-9.482,0,0.0285,0.188,0,0.0814,0.296,135.238,High
238,David Hallyday,David Hallyday,1988,0.775,0.863,1,-8.732,1,0.0385,0.159,0,0.0221,0.939,111.017,"Ya Seen One, Ya Seen 'Em All"
239,David Hallyday,David Hallyday,1988,0.652,0.854,6,-7.901,1,0.0581,0.0646,0,0.253,0.923,96.804,True Cool
240,David Hallyday,David Hallyday,1988,0.674,0.823,8,-7.785,1,0.0444,0.179,4.54E-06,0.0411,0.718,90.939,Shadow Side
241,David Hallyday,David Hallyday,1988,0.546,0.451,3,-9.339,0,0.029,0.542,0,0.121,0.365,75.746,Listening
242,David Hallyday,David Hallyday,1988,0.707,0.876,10,-8.354,0,0.119,0.00935,0.00472,0.0602,0.898,96.825,"Mad, Mad World"
243,David Hallyday,David Hallyday,1988,0.679,0.43,5,-11.299,0,0.0392,0.0319,6.12E-05,0.141,0.464,144.072,Wanna Take My Time
244,David Hallyday,David Hallyday,1988,0.66,0.786,6,-11.844,0,0.0479,0.00564,8.17E-05,0.064,0.889,92.365,He's My Girl
245,The Church,The Church,2023,0.486,0.84,7,-10.02,0,0.0512,0.00264,0.727,0.076,0.402,125.999,Ascendence
246,The Church,The Church,2023,0.539,0.773,7,-8.555,1,0.0363,0.000139,0.647,0.0383,0.468,138.999,C'est La Vie
247,The Church,The Church,2023,0.626,0.667,0,-9.057,1,0.0275,0.000136,0.547,0.0687,0.472,114.06,I Think I Knew
248,The Church,The Church,2023,0.41,0.299,11,-14.901,0,0.0322,0.904,0.617,0.108,0.118,76.033,Flickering Lights
249,The Church,The Church,2023,0.58,0.776,11,-7.246,0,0.0301,0.00728,0.584,0.111,0.469,119.994,The Hypnogogue
250,The Church,The Church,2023,0.522,0.558,0,-13.225,1,0.028,0.514,0.287,0.369,0.279,146.106,Albert Ross
251,The Church,The Church,2023,0.549,0.406,4,-12.071,0,0.0267,0.334,9.73E-05,0.0841,0.337,98.498,Thorn
252,The Church,The Church,2023,0.502,0.625,4,-8.402,0,0.0316,0.0408,0.00377,0.319,0.286,131.064,Aerodrome
253,The Church,The Church,2023,0.558,0.541,2,-9.284,1,0.0263,0.0168,0.0851,0.534,0.257,107.034,These Coming Days
254,The Church,The Church,2023,0.434,0.638,8,-8.086,0,0.0271,0.0107,0.0261,0.178,0.165,141.041,No Other You
255,The Church,The Church,2023,0.438,0.644,11,-9.41,0,0.0402,0.17,0.311,0.103,0.227,118.971,Succulent
256,The Church,The Church,2023,0.282,0.672,7,-10.067,1,0.0417,0.0163,0.701,0.348,0.294,107.521,Antarctica
257,The Church,The Church,2023,0.429,0.598,4,-8.93,0,0.0263,0.00397,0.242,0.379,0.153,76.621,Second Bridge
258,The Church,The Church,2023,0.27,0.758,7,-7.071,1,0.0379,0.000312,0.524,0.1,0.244,184.201,Realm of Minor Angels
259,The Church,The Church,2023,0.384,0.75,6,-6.932,0,0.0395,0.0102,0.391,0.598,0.29,138.033,Amanita
260,The Church,The Church,2023,0.51,0.705,3,-9.743,1,0.0245,0.00111,0.39,0.137,0.332,79.486,Song 18
261,The Church,The Church,2023,0.296,0.682,0,-9.341,1,0.0483,0.0369,0.0223,0.0982,0.225,166.202,Sublimated in Song
262,The Church,The Church,2023,0.405,0.797,2,-8.46,1,0.0381,0.00112,0.208,0.321,0.118,109.473,Pleasure
263,The Church,The Church,2023,0.555,0.68,1,-10.204,0,0.0329,0.0199,0.684,0.115,0.19,130.008,A Strange Past
264,The Church,The Church,2023,0.486,0.84,7,-10.02,0,0.0512,0.00264,0.727,0.076,0.402,125.999,Ascendence
265,The Church,The Church,2023,0.539,0.773,7,-8.555,1,0.0363,0.000139,0.647,0.0383,0.468,138.999,C'est La Vie
266,The Church,The Church,2023,0.626,0.667,0,-9.057,1,0.0275,0.000136,0.547,0.0687,0.472,114.06,I Think I Knew
267,The Church,The Church,2023,0.41,0.299,11,-14.901,0,0.0322,0.904,0.617,0.108,0.118,76.033,Flickering Lights
268,The Church,The Church,2023,0.58,0.776,11,-7.246,0,0.0301,0.00728,0.584,0.111,0.469,119.994,The Hypnogogue
269,The Church,The Church,2023,0.522,0.558,0,-13.225,1,0.028,0.514,0.287,0.369,0.279,146.106,Albert Ross
270,The Church,The Church,2023,0.549,0.406,4,-12.071,0,0.0267,0.334,9.73E-05,0.0841,0.337,98.498,Thorn
271,The Church,The Church,2023,0.502,0.625,4,-8.402,0,0.0316,0.0408,0.00377,0.319,0.286,131.064,Aerodrome
272,The Church,The Church,2023,0.558,0.541,2,-9.284,1,0.0263,0.0168,0.0851,0.534,0.257,107.034,These Coming Days
273,The Church,The Church,2023,0.434,0.638,8,-8.086,0,0.0271,0.0107,0.0261,0.178,0.165,141.041,No Other You
274,The Church,The Church,2023,0.438,0.644,11,-9.41,0,0.0402,0.17,0.311,0.103,0.227,118.971,Succulent
275,The Church,The Church,2023,0.282,0.672,7,-10.067,1,0.0417,0.0163,0.701,0.348,0.294,107.521,Antarctica
276,The Church,The Church,2023,0.429,0.598,4,-8.93,0,0.0263,0.00397,0.242,0.379,0.153,76.621,Second Bridge
277,The Church,The Church,2017,0.438,0.763,7,-7.018,1,0.0422,0.0643,0.468,0.507,0.28,135.222,Another Century
278,The Church,The Church,2017,0.544,0.575,2,-11.027,1,0.0405,0.609,0.0705,0.179,0.0636,115.034,Submarine
279,The Church,The Church,2017,0.446,0.599,0,-6.791,1,0.0338,0.00976,0.332,0.241,0.16,118.917,For King Knife
280,The Church,The Church,2017,0.46,0.769,0,-6.626,1,0.0369,0.0649,3.09E-06,0.111,0.426,134.592,Undersea
281,The Church,The Church,2017,0.524,0.913,9,-5.75,1,0.0471,0.0912,0.141,0.265,0.469,137.292,Before the Deluge
282,The Church,The Church,2017,0.417,0.842,7,-5.954,1,0.0458,0.00254,0.631,0.0799,0.435,115.132,I Don't Know How I Don't Know
283,The Church,The Church,2017,0.569,0.569,9,-7.967,1,0.0299,0.0423,0.0108,0.118,0.392,124.021,A Face In A Film
284,The Church,The Church,2017,0.528,0.783,2,-7.307,1,0.0394,0.0234,0.00167,0.105,0.249,119.025,In Your Fog
285,The Church,The Church,2017,0.356,0.509,4,-8.34,0,0.0277,0.0062,0.012,0.142,0.125,140.725,Something Out There Is Wrong
286,The Church,The Church,2017,0.258,0.667,11,-8.3,0,0.036,0.0465,0.00771,0.0965,0.319,146.464,Dark Waltz
287,The Church,The Church,2015,0.444,0.839,9,-7.234,0,0.0392,0.124,0.48,0.603,0.298,103.009,Vanishing Man
288,The Church,The Church,2015,0.16,0.77,2,-7.178,0,0.0366,0.00371,0.705,0.111,0.136,151.661,Delirious
289,The Church,The Church,2015,0.331,0.59,7,-7.576,1,0.0338,0.0703,0.0235,0.19,0.25,131.763,Pride Before a Fall
290,The Church,The Church,2015,0.231,0.742,4,-7.084,0,0.0358,0.235,0.107,0.22,0.288,99.448,Toy Head
291,The Church,The Church,2015,0.448,0.661,4,-9.683,0,0.029,0.435,0.00039,0.0776,0.477,84.013,Laurel Canyon
292,The Church,The Church,2015,0.495,0.585,7,-9.664,0,0.0267,0.707,0.382,0.152,0.065,97.058,Love Philtre
293,The Church,The Church,2015,0.344,0.876,7,-7.343,1,0.0486,0.00263,0.323,0.113,0.275,106.983,Globe Spinning
294,The Church,The Church,2015,0.481,0.689,7,-8.032,1,0.0292,0.0423,0.0713,0.677,0.453,109.037,Old Coast Road
295,The Church,The Church,2015,0.43,0.713,4,-8.534,1,0.0398,0.0785,0.46,0.151,0.369,137.998,Lightning White
296,The Church,The Church,2015,0.226,0.716,9,-7.812,0,0.0411,0.0791,0.0762,0.0844,0.276,123.29,Let Us Go
297,The Church,The Church,2015,0.474,0.635,7,-10.153,1,0.0319,0.728,0.122,0.165,0.129,111.99,Volkano
298,The Church,The Church,2015,0.528,0.66,11,-9.33,0,0.0298,0.225,0.17,0.105,0.265,116.99,Miami
299,The Church,The Church,2014,0.336,0.594,4,-10.444,1,0.0687,0.0566,0.976,0.608,0.21,128.376,Metropolis (Psychedelic Symphony Live at The Sydney Opera House)
300,The Church,The Church,2014,0.34,0.82,7,-8.188,1,0.0372,0.02,0.0295,0.865,0.25,99.982,Sealine (Psychedelic Symphony Live at The Sydney Opera House)
301,The Church,The Church,2014,0.429,0.693,0,-9.717,1,0.024,0.168,0.00986,0.781,0.305,97.912,Lost (Psychedelic Symphony Live at The Sydney Opera House)
302,The Church,The Church,2014,0.325,0.568,7,-10.838,1,0.0285,0.237,0.00184,0.718,0.355,133.943,Almost With You (Psychedelic Symphony Live at The Sydney Opera House)
303,The Church,The Church,2014,0.542,0.586,7,-9.207,1,0.0293,0.0134,1.52E-05,0.389,0.426,119.181,Anchorage (Psychedelic Symphony Live at The Sydney Opera House)
304,The Church,The Church,2014,0.388,0.524,7,-12.712,1,0.0299,0.553,0.208,0.701,0.207,78.809,Pangea (Psychedelic Symphony Live at The Sydney Opera House)
305,The Church,The Church,2014,0.371,0.403,0,-12.489,1,0.0451,0.623,0.0304,0.673,0.231,100.563,Unguarded Moment (Psychedelic Symphony Live at The Sydney Opera House)
306,The Church,The Church,2014,0.294,0.844,9,-10.728,0,0.0415,0.0116,0.266,0.972,0.628,150.568,Myrrh (Psychedelic Symphony Live at The Sydney Opera House)
307,The Church,The Church,2014,0.281,0.737,9,-9.913,0,0.0408,0.102,0.121,0.953,0.42,126.412,Never Before (Psychedelic Symphony Live at The Sydney Opera House)
308,The Church,The Church,2014,0.3,0.69,2,-9.229,0,0.0501,0.0251,0.00887,0.74,0.304,140.912,Grind (Psychedelic Symphony Live at The Sydney Opera House)
309,The Church,The Church,2014,0.297,0.311,7,-14.878,1,0.0338,0.43,0.899,0.975,0.336,98.243,Happy Hunting Ground (Psychedelic Symphony Live at The Sydney Opera House)
310,The Church,The Church,2014,0.42,0.868,9,-8.847,0,0.0306,0.124,0.5,0.975,0.418,107.792,Ripple (Psychedelic Symphony Live at The Sydney Opera House)
311,The Church,The Church,2014,0.224,0.913,7,-6.38,0,0.0467,0.0124,0.581,0.832,0.457,151.662,Reptile (Psychedelic Symphony Live at The Sydney Opera House)
312,The Church,The Church,2014,0.356,0.388,0,-9.258,1,0.0306,0.226,0.000676,0.139,0.0886,116.964,Two Places At Once (Psychedelic Symphony Live at The Sydney Opera House)
313,The Church,The Church,2014,0.192,0.646,2,-9.432,0,0.0784,0.0437,4.89E-05,0.976,0.354,79.626,Disillusionist (Psychedelic Symphony Live at The Sydney Opera House)
314,The Church,The Church,2014,0.299,0.815,7,-7.706,1,0.0479,0.016,0.00641,0.904,0.407,157.424,Spark (Psychedelic Symphony Live at The Sydney Opera House)
315,The Church,The Church,2014,0.394,0.341,0,-11.04,1,0.0254,0.59,0.105,0.911,0.0488,98.418,On Angel Street (Psychedelic Symphony Live at The Sydney Opera House)
316,The Church,The Church,2014,0.267,0.74,9,-9.564,0,0.0907,0.184,0.0347,0.732,0.336,142.72,Under The Milky Way (Psychedelic Symphony Live at The Sydney Opera House)
317,The Church,The Church,2014,0.384,0.64,4,-10.249,1,0.0342,0.272,4.56E-05,0.827,0.411,106.715,Space Saviour (Psychedelic Symphony Live at The Sydney Opera House)
318,The Church,The Church,2014,0.177,0.951,9,-8.056,1,0.058,0.00285,0.274,0.99,0.207,160.419,Tantalized (Psychedelic Symphony Live at The Sydney Opera House)
319,The Church,The Church,2009,0.314,0.834,7,-6.08,1,0.041,0.0536,0.653,0.297,0.269,122.101,Snowfaller
320,The Church,The Church,2009,0.45,0.746,4,-7.313,1,0.0297,0.21,0.649,0.126,0.338,122.993,Pantechnicon
321,The Church,The Church,2009,0.431,0.8,2,-6.296,1,0.0324,0.235,0.425,0.151,0.311,109.961,Unreliable External
322,The Church,The Church,2009,0.496,0.605,9,-7.784,1,0.0295,0.0209,0.784,0.0633,0.205,99.045,Pearls
323,The Church,The Church,2009,0.18,0.88,9,-4.967,0,0.0441,0.317,0.275,0.109,0.114,137.602,Saturation
324,The Church,The Church,2009,0.412,0.729,9,-6.321,1,0.0309,0.0186,4.41E-05,0.349,0.428,98.638,Heading South
325,The Church,The Church,2009,0.44,0.663,9,-8.735,1,0.0284,0.113,0.587,0.0786,0.183,94.082,Ionian Blues
326,The Church,The Church,2009,0.257,0.873,2,-6.831,1,0.106,0.0931,0.606,0.359,0.0719,116.2,Anthem X
327,The Church,The Church,2009,0.564,0.903,7,-6.398,1,0.0337,0.0595,0.0164,0.102,0.462,125.97,Night-Sequence
328,The Church,The Church,2009,0.283,0.648,7,-6.507,1,0.0364,0.0438,0.062,0.255,0.599,101.583,I Don't Know
329,The Church,The Church,2009,0.548,0.652,10,-4.884,1,0.035,0.272,0.379,0.159,0.263,120.99,Cobalt Blue
330,The Church,The Church,2009,0.296,0.881,7,-5.026,1,0.0572,0.00763,0.758,0.153,0.228,114.703,Daedman's Hand
331,The Church,The Church,2009,0.438,0.678,4,-6.965,0,0.0277,0.304,0.0012,0.109,0.305,145.787,Pangaea
332,The Church,The Church,2009,0.492,0.704,2,-6.176,0,0.0275,0.0253,0.000185,0.121,0.332,128.019,Happenstance
333,The Church,The Church,2009,0.206,0.628,4,-6.139,1,0.0423,0.647,3.26E-05,0.114,0.225,162.55,Space Saviour
334,The Church,The Church,2009,0.431,0.194,0,-14.627,1,0.0279,0.801,0.0214,0.112,0.0385,95.093,On Angel Street
335,The Church,The Church,2009,0.194,0.591,5,-8.157,1,0.0341,0.793,0.0456,0.207,0.134,180.648,Sunken Sun
336,The Church,The Church,2009,0.504,0.78,7,-5.269,1,0.034,0.125,6.05E-05,0.109,0.305,117.103,Anchorage
337,The Church,The Church,2009,0.236,0.652,2,-7.665,0,0.0402,0.688,0.00674,0.1,0.0538,123.496,Lunar
338,The Church,The Church,2009,0.386,0.699,7,-5.883,1,0.0304,0.066,0.0127,0.117,0.166,134.02,Operetta
339,The Church,The Church,2008,0.276,0.176,4,-13.827,0,0.0527,0.978,0.95,0.148,0.196,115.068,We Dwell In Fragile Temporary
340,The Church,The Church,2008,0.394,0.442,7,-17.313,1,0.0878,0.967,0.00355,0.114,0.328,71.724,Shriek Voices
341,The Church,The Church,2008,0.213,0.252,7,-12.596,1,0.0381,0.987,0.905,0.101,0.0351,118.052,Shriek Theme
342,The Church,The Church,2008,0.391,0.593,11,-9.606,0,0.0357,0.324,0.014,0.197,0.645,106.49,Duncan And Mary
343,The Church,The Church,2008,0.219,0.718,7,-8.111,1,0.0321,0.00307,0.973,0.447,0.332,200.962,Even The Flies Have Eyes
344,The Church,The Church,2008,0.205,0.271,9,-14.918,1,0.0333,0.815,0.946,0.158,0.074,133.804,The Gray Caps
345,The Church,The Church,2008,0.306,0.801,10,-22,1,0.243,0.531,0.953,0.108,0.0328,97.148,Truffidian Church
346,The Church,The Church,2008,0.191,0.889,11,-5.647,0,0.0646,0.338,0.00249,0.349,0.17,133.608,Ambergris
347,The Church,The Church,2008,0.329,0.548,4,-10.964,0,0.109,0.346,0.166,0.405,0.864,203.625,"My Love, Last Night"
348,The Church,The Church,2008,0.429,0.45,7,-10.506,1,0.0398,0.323,0.0152,0.388,0.113,134.454,Incident On Bannerville
349,The Church,The Church,2008,0.341,0.501,2,-11.163,0,0.0286,0.0242,0.903,0.106,0.429,139.74,A Tragi-Comic Family Story
350,The Church,The Church,2008,0.617,0.552,4,-6.866,0,0.0255,0.41,1.67E-05,0.27,0.607,94.51,A Tale For You
351,The Church,The Church,2008,0.171,0.73,5,-5.676,1,0.0406,0.135,0.914,0.419,0.0749,83.632,We Are Lost
352,The Church,The Church,2008,0.193,0.63,9,-8.829,0,0.0978,0.17,0.00289,0.11,0.206,83.296,Dream Of Edward
353,The Church,The Church,2008,0.575,0.519,4,-10.699,0,0.0263,0.567,0.924,0.125,0.151,98.047,War Of The Houses
354,The Church,The Church,2008,0.265,0.288,7,-13.524,1,0.0434,0.991,0.949,0.273,0.0322,60.057,Shriek- Reversal
355,The Church,The Church,2008,0.535,0.776,4,-9.526,0,0.0379,0.277,0.74,0.0941,0.657,111.904,The Aan Tribal War
356,The Church,The Church,2007,0.552,0.623,2,-8.123,1,0.0331,0.397,1.17E-05,0.371,0.477,130.198,Wide Open Road - Acoustic
357,The Church,The Church,2007,0.628,0.538,7,-9.525,1,0.0269,0.0481,0.0501,0.254,0.506,116.042,It's No Reason - Acoustic
358,The Church,The Church,2007,0.714,0.469,7,-9.632,0,0.0309,0.736,0.000247,0.165,0.168,124.231,Reptile - Acoustic
359,The Church,The Church,2007,0.325,0.857,5,-9.64,1,0.0849,0.328,0.798,0.173,0.43,127.075,Tantalized - Acoustic
360,The Church,The Church,2007,0.715,0.579,2,-7.383,1,0.0278,0.159,3.73E-06,0.0923,0.523,119.025,Electric Lash - Acoustic
361,The Church,The Church,2007,0.536,0.437,9,-9.827,0,0.0268,0.142,3.85E-06,0.0851,0.189,102.082,After Everything - Acoustic
362,The Church,The Church,2007,0.703,0.725,9,-8.119,0,0.0271,0.481,2.38E-05,0.105,0.756,119.694,Song In The Afternoon - Acoustic
363,The Church,The Church,2007,0.516,0.271,0,-9.701,1,0.0275,0.106,0.000856,0.0759,0.125,108,Two Places At Once - Acoustic
364,The Church,The Church,2007,0.64,0.49,2,-9.442,1,0.0241,0.0281,5.1E-05,0.111,0.533,98.028,Appalatia - Acoustic
365,The Church,The Church,2007,0.463,0.575,7,-7.432,0,0.0511,0.355,0,0.0918,0.261,141.493,Bordello - Acoustic
366,The Church,The Church,2007,0.671,0.462,9,-7.988,1,0.0272,0.286,0.00863,0.166,0.0496,121.063,Pure Chance - Acoustic
367,The Church,The Church,2007,0.367,0.704,2,-7.766,0,0.034,0.0321,0.000187,0.0927,0.328,141.63,Grind - Acoustic
368,The Church,The Church,2007,0.53,0.476,4,-9.514,0,0.03,0.287,0,0.323,0.268,114.18,North South East West - Acoustic
369,The Church,The Church,2007,0.583,0.622,2,-9.354,1,0.0284,0.366,0.939,0.103,0.48,105.295,Comeuppance - Acoustic
370,The Church,The Church,2006,0.485,0.707,2,-5.7,0,0.0336,0.0644,0.0436,0.22,0.159,106.058,Block
371,The Church,The Church,2006,0.476,0.882,7,-5.54,1,0.0375,0.00512,0.0559,0.101,0.482,134.028,Unified Field
372,The Church,The Church,2006,0.569,0.608,5,-6.612,0,0.0273,0.0167,0.000847,0.108,0.176,115.028,Space Needle
373,The Church,The Church,2006,0.364,0.81,2,-4.719,1,0.0346,0.063,0.054,0.136,0.395,177.984,Overview
374,The Church,The Church,2006,0.374,0.918,2,-5.392,1,0.0595,0.000139,0.027,0.0801,0.241,136.038,Easy
375,The Church,The Church,2006,0.408,0.775,9,-5.421,0,0.0345,0.00337,0.00702,0.135,0.347,93.094,She'll Come Back For You Tomorrow
376,The Church,The Church,2006,0.38,0.564,2,-7.187,1,0.0284,0.0758,0.04,0.0917,0.0748,123.186,Pure Chance
377,The Church,The Church,2006,0.24,0.879,9,-4.531,0,0.0676,0.178,0.103,0.353,0.464,111.331,Never Before
378,The Church,The Church,2006,0.457,0.556,2,-8.371,1,0.0331,0.0359,0.381,0.124,0.184,171.972,Real Toggle Action
379,The Church,The Church,2006,0.465,0.886,2,-5.671,1,0.04,0.14,0.353,0.102,0.445,119.057,Untoward
380,The Church,The Church,2006,0.426,0.46,7,-9.466,1,0.0288,0.0111,0.0345,0.292,0.0512,107.944,Day 5
381,The Church,The Church,2006,0.292,0.434,11,-8.974,0,0.0328,0.362,0.081,0.115,0.037,98.914,Song To Go...
382,The Church,The Church,2004,0.617,0.385,0,-11.628,1,0.0365,0.12,0.00491,0.114,0.269,100.142,The Unguarded Moment - Acoustic
383,The Church,The Church,2004,0.68,0.662,2,-9.54,1,0.0308,0.652,0.03,0.113,0.249,107.076,0408 - Acoustic
384,The Church,The Church,2004,0.564,0.453,7,-9.289,1,0.0313,0.667,3.92E-05,0.121,0.47,135.462,Almost With You - Acoustic
385,The Church,The Church,2004,0.664,0.5,10,-12.666,1,0.0487,0.518,0.273,0.115,0.329,117.899,November - Acoustic
